step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,hdot_ref,entry_phase,
105,208,109.713029471797,7609.16258817998,-116.568995817523,9754.67349821021,-4.85050750707659,21.3577003976604,-103.066793416437,40,0,0,0,0.323008342419657,0.0928316294100094,0,0,1,
106,210,109.478799875791,7609.39730778223,-117.660386539173,9740.43993215442,-4.8520617360528,21.4420923954194,-102.962621472209,40,0,0,0,0.32589397059363,0.0957703477602977,0,0,1,
107,212,109.242388823866,7609.63293392515,-118.750442957637,9726.2055744287,-4.85364718138265,21.5264128534804,-102.85831220391,40,0,0,0,0.32884061169207,0.0988311109378171,0,0,1,
108,214,109.003799034704,7609.86938717269,-119.839114688863,9711.97059374433,-4.85526316311048,21.6106651361082,-102.753864835623,40,0,0,0,0.331851182424905,0.102021600895464,0,0,1,
109,216,108.763033330217,7610.10658331314,-120.926348296559,9697.73467579672,-4.85692053076313,21.6948461122708,-102.649278442489,40,0,0,0,0.334927755676104,0.105349721849989,0,0,1,
110,218,108.52009464314,7610.34443284564,-122.01208665875,9683.4980176934,-4.85861744390859,21.7789538271374,-102.54455241476,40,0,0,0,0.338073098637787,0.108823327215728,0,0,1,
111,220,108.27498602468,7610.58284091149,-123.096268359741,9669.26074408636,-4.8603491352801,21.8629937266303,-102.439686211573,40,0,0,0,0.341288891809413,0.112450997766695,0,0,1,
112,222,108.027710652937,7610.82170804822,-124.178828243266,9655.02239087354,-4.86211394798209,21.9469589335301,-102.334678926391,40,0,0,0,0.344577353077563,0.116241011086132,0,0,1,
113,224,107.778271838279,7611.06092893803,-125.259698234274,9640.78345619696,-4.86391442912702,22.0308565497728,-102.229530327012,40,0,0,0,0.347940284983745,0.120202127633097,0,0,1,
114,226,107.52667303403,7611.30039299473,-126.3388046192,9626.54336580899,-4.86574533400099,22.1146755692747,-102.124239106741,40,0,0,0,0.351379110261075,0.124343487507743,0,0,1,
115,228,107.272917845142,7611.5399832614,-127.416068536913,9612.3029189199,-4.86760846093768,22.1984255509794,-102.018805271755,40,0,0,0,0.354895322779653,0.128673942711871,0,0,1,
116,230,107.017010037331,7611.7795778732,-128.491408407058,9598.06136202945,-4.86951213411695,22.2820987906181,-101.913227728778,40,0,0,0,0.358490026495959,0.1332027609345,0,0,1,
117,232,106.758953543916,7612.01904887328,-129.564738131124,9583.81924441612,-4.87144595978057,22.3657011548668,-101.807506134099,40,0,0,0,0.362164241808069,0.137939533516726,0,0,1,
118,234,106.498752478191,7612.25826179221,-130.635964036101,9569.57608370634,-4.87341805122667,22.4492290209499,-101.701639407899,40,0,0,0,0.365918880459553,0.14289387519881,0,0,1,
119,236,106.236411143952,7612.49707631387,-131.704988469386,9555.33210334861,-4.87542191988152,22.5326804342503,-101.595627067617,40,0,0,0,0.369754407749406,0.148075345615929,0,0,1,
120,238,105.971934045873,7612.73534623305,-132.771709299248,9541.08743573861,-4.87746754334979,22.6160575275463,-101.48946847859,40,0,0,0,0.37367117901973,0.153494391944845,0,0,1,
121,240,105.705325899742,7612.97291835862,-133.836016310181,9526.84187624998,-4.87954998470831,22.6993600538743,-101.383163032976,40,0,0,0,0.377669510644913,0.159160972783946,0,0,1,
122,242,105.436591646377,7613.20963351335,-134.897795897454,9512.59541215884,-4.88166785732847,22.7825867333216,-101.276709880604,40,0,0,0,0.381749424294808,0.165085321225533,0,0,1,
123,244,105.165736461001,7613.44532523304,-135.956925920018,9498.34809552457,-4.8838172683727,22.865735271798,-101.1701087187,40,0,0,0,0.385910969014928,0.171278001053619,0,0,1,
124,246,104.892765767334,7613.67982216582,-137.013280988565,9484.10009808938,-4.88600684932247,22.9488057598824,-101.063358527849,40,0,0,0,0.390153910629455,0.177749419762637,0,0,1,
125,248,104.617685249164,7613.91294379951,-138.066726749988,9469.85135011169,-4.88823364026681,23.0318020488861,-100.956458956249,40,0,0,0,0.394472934952895,0.184505007724043,0,0,1,
126,250,104.340500860963,7614.14450840081,-139.117125286356,9455.60153112209,-4.89048627454476,23.1147187317008,-100.849408917676,40,0,0,0,0.398870223269304,0.191558656848169,0,0,1,
127,252,104.06121884606,7614.37431937193,-140.164325994543,9441.35100364534,-4.89278308543836,23.1975576137234,-100.742208364388,40,0,0,0,0.403353052393558,0.198934831343971,0,0,1,
128,254,103.779845758846,7614.60216540277,-141.208167106822,9427.09963140389,-4.89512673358396,23.2803187780156,-100.634856269998,40,0,0,0,0.407926855356852,0.206659968896366,0,0,1,
129,256,103.496388494147,7614.82781811373,-142.24847078607,9412.84734492287,-4.89750712600886,23.3629985188356,-100.527351839049,40,0,0,0,0.412597694966901,0.214759453954461,0,0,1,
130,258,103.210854315166,7615.05103298469,-143.28504594599,9398.59439133515,-4.89991299319597,23.4456024494427,-100.419695070776,40,0,0,0,0.417370032049568,0.223261028983329,0,0,1,
131,260,102.923250884063,7615.2715483039,-144.317684529737,9384.34033641635,-4.90235041080251,23.5281213086075,-100.311884748274,40,0,0,0,0.422247315308731,0.23219188980201,0,0,1,
132,262,102.633586294631,7615.48908383347,-145.346163118731,9370.08583634331,-4.90484111978094,23.6105627418438,-100.203920398552,40,0,0,0,0.427232374731207,0.241580917241785,0,0,1,
133,264,102.341869104235,7615.70334185644,-146.370241255866,9355.83026248408,-4.9073632116061,23.6929245479263,-100.095801197265,40,0,0,0,0.432326416239188,0.251458011576895,0,0,1,
134,266,102.048108368916,7615.91400568144,-147.389660606583,9341.57374032232,-4.90991929062521,23.7751996867068,-99.9875272052552,40,0,0,0,0.437528657144246,0.261854697420343,0,0,1,
135,268,101.752313680349,7616.12073839965,-148.40414364643,9327.31684012581,-4.91252513869794,23.8573973654658,-99.8790968817248,40,0,0,0,0.442839854895323,0.27280199783712,0,0,1,
136,270,101.454495204994,7616.32318232596,-149.413393009006,9313.05873462074,-4.91513641703719,23.9395120599907,-99.7705103221542,40,0,0,0,0.448254198934454,0.284337880449877,0,0,1,
137,272,101.154663724359,7616.52095749614,-150.417090485693,9298.79987669056,-4.91784522547738,24.0215418040465,-99.6617664853144,40,0,0,0,0.45377483493122,0.29648801393844,0,0,1,
138,274,100.852830677744,7616.71366155868,-151.414896923569,9284.54035630581,-4.92056253362893,24.103488677806,-99.5528652786408,40,0,0,0,0.459390197897697,0.309299685981992,0,0,1,
139,276,100.549008206363,7616.90086732484,-152.406448763419,9270.28001266608,-4.92334145308451,24.185352733054,-99.4438056779667,40,0,0,0,0.465094928392626,0.322809807505961,0,0,1,
140,278,100.243209200719,7617.0821222521,-153.391360577299,9256.01877810856,-4.92615724187234,24.2671299858357,-99.3345871483212,40,0,0,0,0.470880383766513,0.337061834933142,0,0,1,
141,280,99.9354473504033,7617.25694332814,-154.369218236881,9241.75693709478,-4.92899880846793,24.3488245273523,-99.2252091942145,40,0,0,0,0.476734831071493,0.352104879902248,0,0,1,
142,282,99.6257371949349,7617.42482441008,-155.339587621866,9227.49414211749,-4.93188100966299,24.4304342047875,-99.1156709189553,40,0,0,0,0.482642897862449,0.367956553750507,0,0,1,
143,284,99.3140941562708,7617.58524364968,-156.302019672209,9213.23050760868,-4.93480252194925,24.5119554195224,-99.0059722988912,40,0,0,0,0.48857831534634,0.384662619451917,0,0,1,
144,286,99.0005345854508,7617.73763747539,-157.25603075106,9198.96632344714,-4.93775113272542,24.5933902203124,-98.8961127059915,40,0,0,0,0.494540234551638,0.402305536326118,0,0,1,
145,288,98.6850758438064,7617.88138592807,-158.201091814153,9184.70139301291,-4.94076232732965,24.6747384738273,-98.7860913930633,40,0,0,0,0.50051965800757,0.420975974976558,0,0,1,
146,290,98.3677364002187,7618.01581536703,-159.13662732598,9170.43568237974,-4.94381277523637,24.7559982183858,-98.6759076240788,40,0,0,0,0.506502528930686,0.440772611829412,0,0,1,
147,292,98.0485359211322,7618.140186424,-160.062012578057,9156.16930134643,-4.94691521050353,24.837171669816,-98.565561331329,40,0,0,0,0.51247411800685,0.461791939572417,0,0,1,
148,294,97.7274953731652,7618.25369705758,-160.976572752115,9141.90208082303,-4.9500581378416,24.9182528318983,-98.455052035988,40,0,0,0,0.51841410843566,0.484140988365778,0,0,1,
