dtegd,tgtsite,alpha,delaz,drag,egflg,hls,lod,rdot,roll,trange,ve,vi,xlfac,cd,mm304ph,mm304al,ital,aclam,aclim,acmd1,aldref,alpcmd,rolcmd,spdbcmd,alpdot,a_0,a_1,a_2,cag,cdcal,cq1_0,cq1_1,cq1_2,cq2_0,cq2_1,cq2_2,cq3_0,cq3_1,cq3_2,c16,c17,c2,d23,ddp,delalp,dlrdot,drdd,drefp,drefp1,drefp3,drefp4,drefp5,dx_0,dx_1,dx_2,dzold,eef,eg_end,eowd,hs,ialp,ict,idbchg,islect,itran,lmflg,lmn,lodv,lodx,n_quad_seg,q_0,q_1,q_2,q_3,rcg,rcg1,rdealf,rdtref,rdtrf1,rdtrft,req1,rer1,rf_0,rf_1,rf_2,rff1,rdtrf,rk2rol,rk2rlp,rlm,rollc_0,rollc_1,rollc_2,rollc_3,rolref,rpt,rrflag,start,t2,t2dot,vb2,vcg,ve2,vf_0,vf_1,vf_2,vo_0,vo_1,vo_2,vq2,vsat2,vsit2,vtrb,vx_0,vx_1,vx_2,xlod,zk,tran2f_nom,tran3f_nom,tran4f_nom,tran5f_nom,tran5f_vtran,tran3f_vb1,tran3f_drefp4,tran4f_alfm,tran4f_drefp4,dummy,tgtsite0,
2,Edwards,25.2896538864897,16.7488708789252,22.9510058455461,0,144958.613271951,1.5707106930469,-260.97413263082,53.4768517947546,163.782294273976,6471.5229005764,7407.06466323387,46.0045001627852,0,0,40,False,31.3560255719021,10,24.6560255719021,1.13684405080764,25.1563716502472,53.3196486526594,0,-0.0713845782064428,0,-3.4573,24825.5635092838,43345610.1804994,0.346799146780471,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0831808472235729,0.0037283215090617,0.00101533288057568,29.8474787346351,-2.63285188306878,0.500346078345081,0,-3.30276102147509,25.5838577286149,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,16.7488708789252,25604202.7497542,False,795804.150859519,22766.8541029179,1,True,True,5,True,False,1.5707106930469,0.952032287036218,0.952032287036218,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.53451325835046,-145.561476747625,-186.785680897188,-97.52362777194,2677.11185691823,163.718264560721,0,0,0,0,-251.803494746367,1,1,70,0,53.3196486526594,52.6908360842788,43.6328082466995,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,41880608.6526848,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.5707106930469,0,True,True,True,True,False,False,False,False,False,0,Edwards,
2,Edwards,25.1563716502472,16.3937468485087,22.8977163151311,0,144427.506592247,1.57969956466369,-270.044381817624,53.3196486526594,161.749549208359,6428.49155219462,7372.35505529502,46.0570936454623,0,0,40,False,31.2140221222423,10,24.5140221222423,1.13823701227482,25.0216986456552,52.9324839896419,0,-0.0710017248299373,0,-3.4573,24825.5635092838,42788497.6530781,0.34391613272589,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0829868500057633,0.00373336430726231,0.00103269978718551,29.8474787346351,-2.66901990459344,0.50767652341292,0,-3.26399149062313,25.5667362197246,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,16.3937468485087,25309562.4154178,False,786646.435488835,22735.6563753411,1,True,True,5,True,False,1.57969956466369,0.985890807844515,0.985890807844515,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.56939811201983,-146.292997110176,-186.785680897188,-97.52362777194,2677.11185691823,161.693664749035,0,0,0,0,-251.522923860767,1,1,70,0,52.9324839896419,51.383825337572,43.9009030885092,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,41325503.6366376,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.57969956466369,0,True,True,True,True,False,False,False,False,False,0,Edwards,
2,Edwards,25.0216986456552,16.0302686535007,22.8560084597796,0,143878.819330417,1.58894849735263,-278.548096873477,52.9324839896419,159.727500027128,6385.66523806187,7337.77861408173,46.1376451920358,0,0,40,False,31.0726952856042,10,24.3726952856042,1.13952531162469,24.8856732266187,52.377049977033,0,-0.0706634183190342,0,-3.4573,24825.5635092838,42237716.6029774,0.341083711468801,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0828456379806935,0.00373732409539275,0.00105047360843367,29.8474787346351,-2.69556373718687,0.512977941014482,0,-3.22512557296472,25.5515721969665,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,16.0302686535007,25017517.3994327,False,777569.385200247,22704.6072975949,1,True,True,5,True,False,1.58894849735263,1.01805313205747,1.01805313205747,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.5960134402039,-147.028380086932,-186.785680897188,-97.52362777194,2677.11185691823,159.678594149541,0,0,0,0,-251.297712545502,1,1,70,0,52.377049977033,50.1553139265972,44.179758510776,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,40776720.5325918,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.58894849735263,0,True,True,True,True,False,False,False,False,False,0,Edwards,
2,Edwards,24.8856732266187,15.6627912273177,22.8650099280328,0,143313.931025619,1.5965814245165,-286.239159030261,52.377049977033,157.716084432493,6342.93576050658,7303.21892882283,46.2845433641277,0,0,40,False,30.9316880096717,10,24.2316880096717,1.14077653901199,24.7393452732816,51.6818302653218,0,-0.0705036379662385,0,-3.4573,24825.5635092838,41691836.703893,0.338294572943005,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0829833339320824,0.00373646851987397,0.001068654814026,29.8474787346351,-2.6719646021132,0.507657263609884,0,-3.18613360975944,25.536974530146,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,15.6627912273177,24727399.4477749,False,768552.22999238,22673.6284263673,1,True,True,5,True,False,1.5965814245165,1.04953312786809,1.04953312786809,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.61594086778783,-147.76195287791,-186.785680897188,-97.52362777194,2677.11185691823,157.669574315612,0,0,0,0,-251.317114593401,1,1,70,0,51.6818302653218,48.9009514184769,44.3967823940821,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,40232834.0619132,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.5965814245165,0,True,True,True,True,False,False,False,False,False,0,Edwards,
2,Edwards,24.7393452732816,15.289340899456,22.8751712723959,0,142734.626185661,1.60454621695081,-292.958681828726,51.6818302653218,155.715311968821,6300.29125383773,7268.65065467261,46.4382870634509,0,0,40,False,30.7909611376645,10,24.0909611376645,1.14199007552776,24.5932143768144,50.9102053872356,0,-0.0703634360035927,0,-3.4573,24825.5635092838,41150683.0608457,0.335547945349455,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0831243567587115,0.00373550333976035,0.00108725807390236,29.8474787346351,-2.64772759520681,0.502253239149894,0,-3.14725579694947,25.5228988676028,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,15.289340899456,24439178.8044896,False,759594.045020501,22642.7111590324,1,True,True,5,True,False,1.60454621695081,1.0773148373807,1.0773148373807,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.59353654246831,-148.502380489764,-186.785680897188,-97.52362777194,2677.11185691823,155.671012258286,0,0,0,0,-251.353735736839,1,1,70,0,50.9102053872356,47.8237058748908,44.6248437418168,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,39693669.8831842,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.60454621695081,0,True,True,True,True,False,False,False,False,False,0,Edwards,
2,Edwards,24.5932143768144,14.9095353276489,22.8950891703132,0,142142.953640059,1.61265287855358,-298.601454546218,50.9102053872356,153.725455311797,6257.70164460353,7234.0381792137,46.6152168512329,0,0,40,False,30.6504154271916,10,23.9504154271916,1.14318388898547,24.445298088555,50.1123958126801,0,-0.0702728552364427,0,-3.4573,24825.5635092838,40613856.1473082,0.332841951375644,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0833187821481862,0.00373361339449099,0.00110629321376042,29.8474787346351,-2.6138872056301,0.49488266136334,0,-3.10848420854475,25.5089763759433,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,14.9095353276489,24152722.3268521,False,750690.692075965,22611.8336923376,1,True,True,5,True,False,1.61265287855358,1.10144853006918,1.10144853006918,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.5711957984911,-149.24809215799,-186.785680897188,-97.52362777194,2677.11185691823,153.68217746633,0,0,0,0,-251.448597212542,1,1,70,0,50.1123958126801,46.9211575144585,44.8558097878262,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,39158829.8728737,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.61265287855358,0,True,True,True,True,False,False,False,False,False,0,Edwards,
2,Edwards,24.445298088555,14.5239714902505,22.9189955405474,0,141541.10682014,1.62101009301494,-303.128191209646,50.1123958126801,151.746282628635,6215.14659528725,7199.35965345641,46.8055623918395,0,0,40,False,30.5099837644479,10,23.8099837644479,1.14436027694355,24.2967492721803,49.3344564811571,0,-0.0702158313718542,0,-3.4573,24825.5635092838,40081088.184418,0.3301754273252,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0835348689674184,0.00373134842640273,0.00112577959086614,29.8474787346351,-2.5761508069978,0.48676550773239,0,-3.0698735114011,25.4951463475452,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,14.5239714902505,23867967.1712865,False,741840.217917777,22580.9812815833,1,True,True,5,True,False,1.62101009301494,1.12150746555607,1.12150746555607,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.5412572964282,-150.001539765629,-186.785680897188,-97.52362777194,2677.11185691823,151.703826190794,0,0,0,0,-251.57963912205,1,1,70,0,49.3344564811571,46.222699155065,45.0932463943451,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,38628047.2009107,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.62101009301494,0,True,True,True,True,False,False,False,False,False,0,Edwards,
2,Edwards,24.2967492721803,14.1332646929867,22.9466778576465,0,140931.306335115,1.62956326191104,-306.551120379858,49.3344564811571,149.781541372316,6172.60593444271,7164.59758365196,47.0081058336705,0,0,40,False,30.3695995836609,10,23.6695995836609,1.14558578359226,24.1472962281301,48.6113146242677,0,-0.0701920903934941,0,-3.4573,24825.5635092838,39552120.3857527,0.327547294626201,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0837796257753486,0.00372873037626798,0.00114567902897901,29.8474787346351,-2.53336656965834,0.477696644469192,0,-3.03142656171194,25.4800444273048,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,14.1332646929867,23584855.8609847,False,733040.836109426,22550.139302471,1,True,True,5,True,False,1.62956326191104,1.13773022699297,1.13773022699297,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.50859875407753,-150.754097637503,-186.785680897188,-97.52362777194,2677.11185691823,149.735761010167,0,0,0,0,-251.736498260939,1,1,70,0,48.6113146242677,45.7187471967102,45.331668331986,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,38101064.0219173,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.62956326191104,0,True,True,True,True,False,False,False,False,False,0,Edwards,
2,Edwards,24.1472962281301,13.7355038231769,22.9754081119714,0,140315.706356297,1.63833233475163,-308.92452358723,48.6113146242677,147.824296959491,6130.06571788966,7129.74292968481,47.2176924039641,0,0,40,False,30.2292168690359,10,23.5292168690359,1.14674887547832,23.9978904794542,47.9739857343385,0,-0.0701913573125346,0,-3.4573,24825.5635092838,39026777.4705368,0.324956926630094,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0840244906411069,0.0037260184944301,0.00116611170145984,29.8474787346351,-2.49049172788231,0.468673610418336,0,-2.99335888801022,25.4658998398537,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,13.7355038231769,23303370.3891305,False,724291.986981119,22519.29764547,1,True,True,5,True,False,1.63833233475163,1.1498576622088,1.1498576622088,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.47231743637704,-151.53060777907,-186.785680897188,-97.52362777194,2677.11185691823,147.781957132926,0,0,0,0,-251.927735748106,1,1,70,0,47.9739857343385,45.4246701746217,45.5770975774304,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,37577705.7056461,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.63833233475163,0,True,True,True,True,False,False,False,False,False,0,Edwards,
2,Edwards,23.9978904794542,13.3296939372523,23.0048611755456,0,139696.318631864,1.64727619289453,-310.336532505332,47.9739857343385,145.8779665036,6087.51258163098,7094.79096101025,47.4330471377813,0,0,40,False,30.0887915193822,10,23.3887915193822,1.14791058501192,23.8483378811754,47.4416239005579,0,-0.0702126748268181,0,-3.4573,24825.5635092838,38504895.9947275,0.322403785687124,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0842746031811187,0.00372324394719622,0.00118704811097455,29.8474787346351,-2.44669329095266,0.459546361793147,0,-2.95531059253403,25.4515544664983,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,13.3296939372523,23023494.0714193,False,715593.151968028,22488.4466216825,1,True,True,5,True,False,1.64727619289453,1.15843648456115,1.15843648456115,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.43639584028791,-152.309246322162,-186.785680897188,-97.52362777194,2677.11185691823,145.835571469769,0,0,0,0,-252.129224893009,1,1,70,0,47.4416239005579,45.3121765654356,45.8248785454286,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,37057809.4315155,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.64727619289453,0,True,True,True,True,False,False,False,False,False,0,Edwards,
2,Edwards,23.8483378811754,12.9151021814223,23.0327634921579,0,139074.95488559,1.65640469691824,-310.899055893829,47.4416239005579,143.942915228349,6044.93858497402,7059.74391898763,47.6496646064041,0,0,40,False,29.9482973304143,10,23.2482973304143,1.14907335825618,23.699064603701,47.0262235694306,0,-0.0702470944839799,0,-3.4573,24825.5635092838,37986382.8844555,0.319887705534077,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0845179001520535,0.00372062066084852,0.00120850351674322,29.8474787346351,-2.40414477858108,0.450767273286759,0,-2.91746923605742,25.436908270739,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,12.9151021814223,22745238.8465428,False,706944.702136596,22457.5804741062,1,True,True,5,True,False,1.65640469691824,1.16377762553939,1.16377762553939,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.40016220304443,-153.097069173655,-186.785680897188,-97.52362777194,2677.11185691823,143.900185402796,0,0,0,0,-252.334220751321,1,1,70,0,47.0262235694306,45.3646222449212,46.0750648728856,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,36541282.4961077,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.65640469691824,0,True,True,True,True,False,False,False,False,False,0,Edwards,
2,Edwards,23.699064603701,12.49271515982,23.0581887431248,0,138453.188876239,1.66570119433705,-310.738106669295,47.0262235694306,142.019012364884,6002.33983176477,7024.60805381462,47.8653545131518,0,0,40,False,29.8077214448237,10,23.1077214448237,1.15023141851281,23.5502651600092,46.7324722125404,0,-0.0702879427952681,0,-3.4573,24825.5635092838,37471196.5145234,0.317408788012561,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0847485547096885,0.00371823463276282,0.0012305018514074,29.8474787346351,-2.36388311874546,0.442543715185423,0,-2.87985373400481,25.4220718618702,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,12.49271515982,22468634.6268991,False,698347.567193978,22426.6963780295,1,True,True,5,True,False,1.66570119433705,1.16631320359831,1.16631320359831,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.36537263550917,-153.89583970382,-186.785680897188,-97.52362777194,2677.11185691823,141.976285677404,0,0,0,0,-252.533747806389,1,1,70,0,46.7324722125404,45.5574667849795,46.3272198477642,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,36028083.4559899,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.66570119433705,0,True,True,True,True,False,False,False,False,False,0,Edwards,
2,Edwards,23.5502651600092,12.0596265430276,23.080109092711,0,137832.335412687,1.67515891704922,-309.986536245697,46.7324722125404,140.106382188167,5959.71490311811,6989.39303958936,48.077843429477,0,0,40,False,29.6670591802898,10,22.9670591802898,1.1513826191027,23.4021487237124,46.5590846280241,0,-0.0703311322669844,0,-3.4573,24825.5635092838,36959326.2340229,0.314967296144017,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0849605693218412,0.00371618085899478,0.00125306366679699,29.8474787346351,-2.32698067041916,0.435089543422594,0,-2.84245138072589,25.4070897631301,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,12.0596265430276,22193718.4227919,False,689802.897457321,22395.7933047606,1,True,True,5,True,False,1.67515891704922,1.16648795386915,1.16648795386915,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.33282391887757,-154.705451758561,-186.785680897188,-97.52362777194,2677.11185691823,140.063796300917,0,0,0,0,-252.72157918337,1,1,70,0,46.5590846280241,45.8655342899588,46.5810801961283,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,35518201.7264481,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.67515891704922,0,True,True,True,True,False,False,False,False,False,0,Edwards,
2,Edwards,23.4021487237124,11.6145193146851,23.0976965299421,0,137213.442669575,1.68477022221613,-308.778028158457,46.5590846280241,138.20518930832,5917.06645551444,6954.11107958102,48.2852225440977,0,0,40,False,29.5263193031977,10,22.8263193031977,1.15252321289444,23.2549007263731,46.4998235142432,0,-0.0703699385460528,0,-3.4573,24825.5635092838,36450810.2983769,0.312563732415763,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0851488890455893,0.00371453527597304,0.00127620955689494,29.8474787346351,-2.29433823274921,0.428581423175386,0,-2.8052625103599,25.3920347626913,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,11.6145193146851,21920543.023938,False,681312.333683659,22364.873180248,1,True,True,5,True,False,1.68477022221613,1.16476913621178,1.16476913621178,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.3033176820588,-155.526344156427,-186.785680897188,-97.52362777194,2677.11185691823,138.162956079996,0,0,0,0,-252.887786309463,1,1,70,0,46.4998235142432,46.2627790591196,46.8364416864932,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,35011675.4389743,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.68477022221613,0,True,True,True,True,False,False,False,False,False,0,Edwards,
2,Edwards,23.2549007263731,11.156163617608,23.1103853297896,0,136597.295690353,1.69452897902293,-307.241891884214,46.4998235142432,136.315350316395,5874.39871994756,6918.77586591091,48.4861346627391,0,0,40,False,29.3855157758269,10,22.6855157758269,1.15364477749469,23.1086755128694,46.5450177794858,0,-0.0704017636853642,0,-3.4573,24825.5635092838,35945704.6323241,0.310198682582438,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0853093529534421,0.0037133492680187,0.0012999648985399,29.8474787346351,-2.26668886740442,0.423159737042508,0,-2.76828370391224,25.377074197194,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,11.156163617608,21649161.5520022,False,672877.526947292,22333.939071962,1,True,True,5,True,False,1.69452897902293,1.16158374852932,1.16158374852932,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.27753980218446,-156.359425654035,-186.785680897188,-97.52362777194,2677.11185691823,136.273935226727,0,0,0,0,-253.029719225572,1,1,70,0,46.5450177794858,46.7257948404564,47.0933742955236,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,34508560.3209215,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.69452897902293,0,True,True,True,True,False,False,False,False,False,0,Edwards,
2,Edwards,23.1086755128694,10.6833882969368,23.1180063918243,0,135984.429748891,1.70444982655738,-305.498456991246,46.5450177794858,134.437237805248,5831.71924703992,6883.40139097092,48.6804875782932,0,0,40,False,29.2446735152317,10,22.5446735152318,1.15474548457091,22.9635338938923,46.6822713668714,0,-0.0704211302975928,0,-3.4573,24825.5635092838,35444102.5921246,0.307872902497964,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0854407919002713,0.00371263743074408,0.00132434746702002,29.8474787346351,-2.24423885536783,0.418860378660599,0,-2.73149987381559,25.3622452471921,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,10.6833882969368,21379637.7308888,False,664500.457850711,22302.9964541039,1,True,True,5,True,False,1.70444982655738,1.15739056138574,1.15739056138574,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.25600799055076,-157.203963158005,-186.785680897188,-97.52362777194,2677.11185691823,134.396732530189,0,0,0,0,-253.138207584435,1,1,70,0,46.6822713668714,47.2312857164139,47.3522890567538,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,34008949.3762959,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.70444982655738,0,True,True,True,True,False,False,False,False,False,0,Edwards,
2,Edwards,22.9635338938923,10.1949716327469,23.1203308321585,0,135375.150777807,1.71452557749609,-303.656584053016,46.6822713668714,132.570666886668,5789.03626103357,6848.00160445269,48.8675435855632,0,0,40,False,29.1038196614108,10,22.4038196614108,1.15581340387765,22.8195897946316,46.898064393836,0,-0.0704269269104856,0,-3.4573,24825.5635092838,34946102.7879221,0.305587161792412,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0855405256797165,0.00371242039269394,0.00134938558875234,29.8474787346351,-2.2274508229728,0.415770133220844,0,-2.69491526331066,25.3477816551313,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,10.1949716327469,21112030.5169059,False,656182.958814755,22272.0512892493,1,True,True,5,True,False,1.71452557749609,1.15254117393054,1.15254117393054,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.23885692992627,-158.061495850069,-186.785680897188,-97.52362777194,2677.11185691823,132.531688731661,0,0,0,0,-253.21372883537,1,1,70,0,46.898064393836,47.7612365016941,47.6133613990984,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,33512940.8315615,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.71452557749609,0,True,True,True,True,False,False,False,False,False,0,Edwards,
2,Edwards,22.8195897946316,9.68921387791105,23.1173543466851,0,134769.559629797,1.72475475310644,-301.812422441279,46.898064393836,130.716052113233,5746.35937447544,6812.58951664843,49.0471664504388,0,0,40,False,28.9629859357689,10,22.2629859357689,1.15684759474699,22.6768783150677,47.1780870693434,0,-0.070416862820915,0,-3.4573,24825.5635092838,34451817.0420676,0.303342277494335,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.0856084036584746,0.00371269831981552,0.00137509645661585,29.8474787346351,-2.21635005734931,0.413892379298785,0,-2.65850649207263,25.3337044040344,29.8474787346351,29.8668715754987,29.8325903294828,33.7367645599518,0,1,0.548915922926454,9.68921387791105,20846398.84184,False,647926.861498103,22241.1105464947,1,True,True,5,True,False,1.72475475310644,1.14740017154355,1.14740017154355,1,0,5.26089697570097E-05,5.25299011777148E-05,5.24509314352526E-05,239.024589487479,1076.97466953757,2.22641543545072,-158.930661798905,-186.785680897188,-97.52362777194,2677.11185691823,130.678627649801,0,0,0,0,-253.251846917985,1,1,70,0,47.1780870693434,48.2981777713731,47.8764412571541,0,387.625756653778,False,2,33.7768311273896,0.0381574675386744,240435328.734264,14355.6096094309,33020646.0606218,0,15505.9771937877,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,5533.90825591597,0,27637,27637,1.72475475310644,0,True,True,True,True,False,False,False,False,False,0,Edwards,
