step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,entry_phase,
138,274,85.9971302431263,7802.84344486096,-91.3436969831807,6178.49196902751,14.1813622605381,-5.52384768995188,-126.102659988539,40,0,0,0,0.726345614447965,1.13529639056879,0,1,
139,276,85.8163757780753,7800.76858597586,-89.4003991569218,6164.11254628501,14.2084218005169,-5.41433928901337,-126.025916273815,40,0,0,0,0.72971084564906,1.16480345350583,0,1,
140,278,85.6395637419997,7798.62996693501,-87.4012448529888,6149.73825644255,14.2358140273212,-5.30484600716146,-125.949220533209,40,0,0,0,0.732987435680373,1.1943416593627,0,1,
141,280,85.4668057898646,7796.42738560157,-85.3463157623612,6135.36895808267,14.2632888885303,-5.19536961199262,-125.872575855704,40,0,0,0,0.736145010736005,1.22393984207231,0,1,
142,282,85.2982132700961,7794.16074902828,-83.2358375194385,6121.00508498394,14.2908602732134,-5.08591177746371,-125.795979448043,40,28.5817205464267,0,84.2232600434852,0.739205865333148,1.253458527991,1.70128071829364,2,
143,284,85.1335992459031,7791.88820353966,-81.3692778236143,6106.64656947193,14.3095936921105,-4.97647944866048,-125.719426266437,40,28.6191873842209,0,84.0066389935027,0.742161508051573,1.28292367279628,1.70504173882925,2,
144,286,84.9727646955736,7789.55396581765,-79.4563949979099,6092.29353481709,14.3283107723331,-4.867079358985,-125.642903642916,40,28.6566215446663,0,83.7864713520389,0.74501411196901,1.31233953814948,1.70911217930862,2,
145,288,84.8158018607451,7787.15807354588,-77.4976234252513,6077.94544547828,14.3468928641934,-4.75771346430281,-125.566412739022,40,28.6937857283867,0,83.5613198382247,0.747759429928896,1.34164255032893,1.71318263764014,2,
146,290,84.6628019756498,7784.70067774772,-75.493524413175,6063.60258393817,14.3653535873906,-4.64838362623736,-125.489956514478,40,28.7307071747812,0,83.3311803691714,0.750395855534591,1.37078573924602,1.71725318465503,2,
147,292,84.5138550452255,7782.18202053822,-73.4447644233462,6049.26537750789,14.3837334865997,-4.53909096206171,-125.413526386341,40,28.7674669731994,0,83.096051198861,0.752921743921119,1.39973287421678,1.72132388181148,2,
148,294,84.3690496425265,7779.60242949997,-71.3521099296152,6034.93322657835,14.4020288508423,-4.42983775978152,-125.337131226684,40,28.8040577016845,0,82.8559536635504,0.755337466121663,1.42843292529666,1.72539519638996,2,
149,296,84.2284727091743,7776.96230605258,-69.2164259514832,6020.60708748883,14.4202355545128,-4.3206245582289,-125.260764504447,40,28.8404711090257,0,82.6108873134166,0.757641164987482,1.45684437959299,1.72946707821872,2,
150,298,84.092209339438,7774.26216520782,-67.0386955165582,6006.28649134843,14.4383457144975,-4.21145401483518,-125.184429156658,40,28.876691428995,0,82.3608877171958,0.759833832735837,1.48491495857607,1.73354003813367,2,
