iphase,time,alt,speed,mach,hdot,lat,long,psd,x,y,rpred,herror,psha,dpsac,nzc,nztotal,phic_at,dsbc_at,eow,es,en,emep,hdref,dnzc,
0,1183025.40636787,40665.830686111,1542.88939264048,4.81506593188022,-199.865325764745,29.4941512367489,-79.2757249795525,88.5507061054015,-14714.967526036,-168334.17079268,206083.052132617,-2900.14237311837,273.768572891173,-2.31927899657487,-0.7,0.519077453260611,-35,0.659229208924949,162038.131457468,157071.596612227,138576.814005675,119513.966202808,-170.225590213905,-1.4891733435121,
0,1183025.62636787,40621.7826007865,1542.28997314515,4.81423285291062,-200.553948756133,29.4925847618818,-79.2786730824675,88.5155160828122,-14702.3615007451,-168000.042009567,205748.645304969,-2893.30259852313,273.771710793377,-2.28722687618908,-0.7,0.520192474174073,-35,0.659229208924949,161899.794317849,156808.416098019,138339.385158044,119310.128521015,-170.148296622119,-1.47332137784795,
0,1183025.82636787,40577.5860166084,1541.67962919534,4.81336660089948,-201.222517074831,29.4911599156717,-79.2813509998928,88.4797162673029,-14689.5619280794,-167666.071250662,205414.385652353,-2886.29794940872,273.774792779971,-2.25450904727401,-0.7,0.521096026890881,-35,0.659229208924949,161759.627902531,156545.351411593,138102.060804687,119106.380549763,-170.07002729698,-1.45764155174603,
0,1183026.06636787,40533.2449494191,1541.06247757358,4.81247486103249,-201.876634023604,29.4894491081185,-79.2845617364123,88.4434396163245,-14676.5658244007,-167332.260467244,205080.27578544,-2879.13215113719,273.777817470648,-2.22125708697244,-0.7,0.521814044722487,-35,0.659229208924949,161618.285197534,156282.404607564,137864.842799179,118902.723880386,-169.991164937706,-1.44205926438322,
0,1183026.28636787,40488.7618995188,1540.44198065613,4.81148955643564,-202.520835794837,29.4878799083236,-79.2875022482522,88.406866915874,-14663.3714203659,-166998.610813908,204746.317734155,-2871.8074781461,273.78078389857,-2.18765081444377,-0.7,0.522368296533804,-35,0.659229208924949,161476.313863446,156019.577283496,137627.732582767,118699.159750225,-169.912033386729,-1.42651383661989,
0,1183026.48636787,40444.1384586962,1539.81878678326,4.81066284580286,-203.157356698181,29.4864525619021,-79.2901732201755,88.3700653308099,-14649.9773111383,-166665.122623086,204412.512081668,-2864.32545733644,273.783691231866,-2.15375656267634,-0.7,0.522678195972163,-35,0.659229208924949,161333.817928165,155756.86989835,137390.730569501,118495.688514752,-169.832673804487,-1.41097390371089,
0,1183026.72636787,40399.3760881331,1539.19316509134,4.80974791369338,-203.787914237827,29.4847387355795,-79.2933755872633,88.3330689045666,-14636.3828775646,-166331.796285482,204078.859329595,-2856.68749407715,273.786538895234,-2.11960779980089,-0.7,0.522910891127322,-35,0.659229208924949,161190.84160913,155494.282846899,137153.837115529,118292.310479726,-169.75309199423,-1.39541512816522,
0,1183026.92636787,40354.4758659657,1538.56583601465,4.80882891120952,-204.414089253273,29.4833097049517,-79.2960418838391,88.2959621101857,-14622.587362711,-165998.632642874,203745.360614033,-2848.89454009473,273.789326254183,-2.08528836436837,-0.7,0.523043247720505,-35,0.659229208924949,161047.499478252,155231.817023261,136917.05302748,118089.026337655,-169.67334609778,-1.37981566150798,
0,1183027.16636787,40309.4385816734,1537.9371936349,4.80790824416225,-205.037345508771,29.4815938539192,-79.299238628377,88.2587729294202,-14608.5904907224,-165665.63205824,203412.016338679,-2840.94733995059,273.792052841776,-2.05082577119624,-0.7,0.523080766990532,-35,0.659229208924949,160903.854455001,154969.472745147,136680.378591979,117885.836334613,-169.593459053272,-1.36415472636374,
0,1183027.38636787,40264.2647195198,1537.30777346266,4.80698659245062,-205.658633860965,29.4800200203614,-79.3021662793778,88.2215241655739,-14594.3920523793,-165332.7948717,203078.826851068,-2832.84633923918,273.794718211572,-2.01624237714543,-0.7,0.523056649001094,-35,0.659229208924949,160759.991223898,154707.25028607,136443.814055775,117682.74068244,-169.513477083586,-1.34841926295822,
0,1183027.58636787,40218.954467712,1536.67828788105,4.80606561754997,-206.279600709353,29.4785884592421,-79.304825539226,88.1842530921513,-14579.9920448373,-165000.121358632,202745.792489554,-2824.5916885202,273.797321985205,-1.9815750773561,-0.7,0.522984154828818,-35,0.659229208924949,160616.021751768,154445.149912318,136207.3596591,117479.739587379,-169.433455602667,-1.33258588235815,
0,1183027.82636787,40173.5077944919,1536.0486763403,4.80514739083564,-206.900792988422,29.4768695794885,-79.3080138296108,88.1469860071997,-14565.3905928932,-164667.611795423,202412.913537297,-2816.1833245294,273.79986382519,-1.94684983238989,-0.7,0.522852608600656,-35,0.659229208924949,160471.936535322,154183.171846739,135971.015602997,117276.83322203,-169.353379535775,-1.316646245152,
0,1183028.04636787,40127.9245643234,1535.41963816883,4.80414921239675,-207.522897880298,29.4752929788002,-79.310933729647,88.1097594772858,-14550.5882455524,-164335.266412908,202080.190284983,-2807.62107938669,273.802343536825,-1.91210301411108,-0.7,0.522660873757932,-35,0.659229208924949,160327.844956739,153921.316318106,135734.782093855,117074.021763583,-169.273316894752,-1.30059109851146,
0,1183028.24636787,40082.204298608,1534.79119367489,4.80332146110627,-208.146653493531,29.4738589111263,-79.3135859440194,88.0725677844047,-14535.5850727361,-164003.085071037,201747.622454676,-2798.90450541896,273.804760770511,-1.87732855491593,-0.7,0.522481926804577,-35,0.659229208924949,160183.749605436,153659.583107679,135498.658934337,116871.305042619,-169.193258533767,-1.28440911271656,
0,1183028.48636787,40036.346629668,1534.16330724648,4.80241501688011,-208.772313048058,29.4721370371447,-79.3167657868848,88.0354327235859,-14520.3818743821,-163671.067758,201415.210040075,-2790.03323564942,273.807115419095,-1.84254814268078,-0.7,0.522258628025262,-35,0.659229208924949,160039.644428412,153397.972210502,135262.64611997,116668.683055299,-169.11319628109,-1.2680961848299,
0,1183028.68636787,39990.3511302909,1533.53631714248,4.80151311982187,-209.400161512968,29.4707013200642,-79.3194133099698,87.9983600488516,-14504.9790814684,-163339.214700276,201082.953187798,-2781.00682655187,273.809407244899,-1.8077672937507,-0.7,0.522008873985573,-35,0.659229208924949,159895.581787306,153136.483741961,135026.743754853,116466.155890994,-169.033163414721,-1.25164830427401,
0,1183028.92636787,39944.2172149243,1532.9101304535,4.80061597082649,-210.030479643723,29.4689774759152,-79.3225875322674,87.9613594236344,-14489.3773412625,-163007.525912007,200750.851856219,-2771.82469720559,273.811636086779,-1.7729955104134,-0.7,0.521747855650828,-35,0.659229208924949,159751.546401646,152875.117669299,134790.951809432,116263.723524329,-168.953144793738,-1.23506071655344,
0,1183029.14636787,39897.9441873711,1532.28619132175,4.79972651418817,-210.664241315983,29.4673963499997,-79.325494550959,87.9244630947397,-14473.5772913123,-162676.001440942,200418.906102306,-2762.48614507463,273.813801778964,-1.73826487370383,-0.7,0.521476650288428,-35,0.659229208924949,159607.763068374,152613.87403735,134555.270324154,116061.385990032,-168.87328717016,-1.21832074345283,
0,1183029.34636787,39851.5311479513,1531.66397946004,4.798846261598,-211.300838589335,29.4659581912218,-79.328135071067,87.8876449229797,-14457.5798323213,-162344.640993531,200087.115479022,-2752.99032021958,273.815904252824,-1.70354917580403,-0.7,0.521198088376254,-35,0.659229208924949,159464.149196962,152352.75249429,134319.698981622,115859.143015609,-168.793540956128,-1.20143606369212,
0,1183029.58636787,39804.9776899954,1531.0407349481,4.79797021731143,-211.937202405116,29.4642314353339,-79.331300895473,87.8508277234824,-14441.3854694842,-162013.44467677,199755.479786801,-2743.33683817577,273.817943294847,-1.66877101832914,-0.7,0.520909971524023,-35,0.659229208924949,159320.273164694,152091.752883063,134084.237640145,115656.994479416,-168.713643333844,-1.18444785256726,
0,1183029.80636787,39758.2842532126,1530.41551756244,4.79701089395537,-212.571421624754,29.4626476523781,-79.3342002149444,87.8139842813563,-14424.9941861098,-161682.413060641,199423.999422113,-2733.52609453857,273.81991849888,-1.63390278023654,-0.7,0.520591738018745,-35,0.659229208924949,159175.988877598,151830.875515691,133848.886581217,115454.94062312,-168.633518448383,-1.16738346862395,
0,1183030.00636787,39711.4515408911,1529.78785434076,4.7962074064309,-213.202810152234,29.4612070847678,-79.336833724702,87.7770842134099,-14408.4059366432,-161351.547059519,199092.675129112,-2723.5587097967,273.821829436905,-1.59891365031504,-0.7,0.520330442383659,-35,0.659229208924949,159031.223636447,151570.120977829,133613.646333186,115252.981900321,-168.553124147727,-1.15025283114388,
0,1183030.24636787,39664.4802254289,1529.15770846294,4.79531803052952,-213.831294291861,29.4594774442178,-79.3399911144445,87.7401146842191,-14391.6204506198,-161020.846640179,198761.506746376,-2713.43537430908,273.823675621766,-1.5637903059847,-0.7,0.520046514993014,-35,0.659229208924949,158885.972841875,151309.489142437,133378.516781443,115051.118212624,-168.472457799148,-1.13305744793889,
0,1183030.44636787,39617.3710084893,1528.52566903188,4.79442462331125,-214.457540398687,29.4580352806202,-79.3426199173272,87.7031196351829,-14374.6375741497,-160690.312899161,198430.495379349,-2703.1566667398,273.825456576667,-1.5285762118496,-0.7,0.51976318107281,-35,0.659229208924949,158740.329495507,151048.980879507,133143.498710855,114849.350233854,-168.391575455212,-1.11578869308442,
0,1183030.68636787,39570.1243491042,1527.89255208385,4.79352890452104,-215.082825406571,29.4563037287613,-79.345771655046,87.6661117681556,-14357.457431501,-160359.946131408,198099.641267225,-2692.72301950689,273.827171936612,-1.49328370476802,-0.7,0.519492686913788,-35,0.659229208924949,158594.421562479,150788.596377287,132908.592291246,114647.678109808,-168.310548886861,-1.09842906110592,
0,1183030.90636787,39522.7402634425,1527.25934679039,4.7926329774345,-215.708720374396,29.4547155630776,-79.3486580364601,87.6291525332199,-14340.0802966587,-160029.746779115,197768.944898731,-2682.13439439984,273.828821383318,-1.4579739165376,-0.7,0.519216491923004,-35,0.659229208924949,158448.403318558,150528.336020407,132673.797869615,114446.102138392,-168.229464405803,-1.08095660613686,
0,1183031.10636787,39475.2184773199,1526.6268440257,4.79174153377197,-216.33674315766,29.4532710250619,-79.3512797717916,87.5922591056425,-14322.5066852659,-159699.71485771,197438.406243536,-2671.39052060938,273.830404690795,-1.4226637964376,-0.7,0.518953254395686,-35,0.659229208924949,158302.397624289,150268.199784998,132439.115424427,114244.622301118,-168.148386574609,-1.0633496921626,
0,1183031.34636787,39427.5584160443,1525.99475460397,4.7908541562298,-216.967307284853,29.451536643457,-79.3544230326263,87.5554403154455,-14304.7372155561,-159369.85063045,197108.025503454,-2660.49080098815,273.831921662166,-1.38736197761129,-0.7,0.518693723476782,-35,0.659229208924949,158156.358769296,150008.187829889,132204.545098969,114043.238721002,-168.067275893275,-1.04560123404324,
0,1183031.56636787,39379.7593661146,1525.36336372207,4.78989050585897,-217.601230031147,29.4499459028953,-79.3573016509561,87.5187426758532,-14286.772681399,-159040.154190507,196777.80278593,-2649.43451008013,273.833372164987,-1.35211484084,-0.7,0.518421975550617,-35,0.659229208924949,158010.330320818,149748.300239638,131970.086969527,113841.951463535,-167.986150856495,-1.02769895678825,
0,1183031.76636787,39331.8205534061,1524.73284787856,4.78909185920778,-218.238974153754,29.4484990429571,-79.3599163393149,87.4821724629046,-14268.6140509913,-158710.625782861,196447.738280613,-2638.22085265888,273.834756124077,-1.31692858698119,-0.7,0.518199900004729,-35,0.659229208924949,157864.338811747,149488.537163503,131735.741170752,113640.760644319,-167.905023271161,-1.00963567434166,
0,1183032.00636787,39283.7409623172,1524.10335864929,4.78821873618959,-218.88139695088,29.4467619002013,-79.3630511528664,87.4457298725094,-14250.2621459279,-158381.265128595,196117.831635257,-2626.84885231618,273.836073425139,-1.28180329764857,-0.7,0.51796050862472,-35,0.659229208924949,157718.406614943,149228.89832426,131501.507452549,113439.666048642,-167.823895671586,-0.991398118460962,
0,1183032.20636788,39235.5195662295,1523.47531195685,4.78735173515967,-219.528389014685,29.4453135291024,-79.3656611625906,87.4094379860226,-14231.7181093203,-158052.0724005,195788.08300578,-2615.31746508506,273.837324055737,-1.24676204175977,-0.7,0.517743937539297,-35,0.659229208924949,157572.597120276,148969.383844622,131267.38592562,113238.667771544,-167.742815788183,-0.972987915520337,
0,1183032.44636788,39187.1552487295,1522.84847128914,4.78649174641853,-220.179339122381,29.443574592956,-79.3687903720358,87.3732899050032,-14212.9830743115,-157723.047451258,195458.492181235,-2603.62559802328,273.838508008339,-1.21179791334174,-0.7,0.517532817986049,-35,0.659229208924949,157426.872206786,148709.99355857,131033.376440194,113037.765684443,-167.661766176643,-0.954413105816461,
0,1183032.66636788,39138.6470005875,1522.22207345207,4.78563708863778,-220.833834695033,29.4419797183466,-79.3716561379975,87.3372124057723,-14194.0579401985,-157394.190510472,195129.059230304,-2591.77223425944,273.839625184096,-1.17683758986824,-0.7,0.517312674439829,-35,0.659229208924949,157281.112168143,148450.727520156,130799.479045032,112836.959829203,-167.580667047328,-0.935677926998321,
0,1183032.86636788,39089.9943570727,1521.59497479343,4.78478472977027,-221.489305852304,29.4405291321442,-79.3742591555822,87.3011687979216,-14174.9433088374,-157065.501708002,194799.784171711,-2579.75690697903,273.840675380171,-1.14184417809257,-0.7,0.517112328994471,-35,0.659229208924949,157135.139005905,148191.585744118,130565.693753432,112636.250217238,-167.499431203152,-0.916818722717689,
0,1183033.10636788,39041.1973641096,1520.96578657169,4.78392965177725,-222.14341619044,29.438787553427,-79.3773799773698,87.2651139193769,-14155.639351627,-156736.98158148,194470.667404982,-2567.57961765281,273.841658229252,-1.10677214862869,-0.7,0.516925106164757,-35,0.659229208924949,156988.737512663,147932.568544885,130332.020849054,112435.637092078,-167.417940585769,-0.897868245115237,
0,1183033.32636788,38992.2564163879,1520.33470794304,4.78299285287208,-222.795446786958,29.4371902697426,-79.3802380403307,87.2290301939364,-14136.1462226365,-156408.630657315,194141.709361595,-2555.24071296149,273.842573354591,-1.07160354852785,-0.7,0.516710562594905,-35,0.659229208924949,156841.939360729,147673.676262032,130098.460638249,112235.120716731,-167.336229563896,-0.878837845940797,
0,1183033.52636788,38943.1721889386,1519.70083146127,4.78220790178884,-223.44364953081,29.4357375006415,-79.3828340399993,87.1928654204644,-14116.4637436273,-156080.450052558,193812.911010284,-2542.74076014819,273.843420244012,-1.03628566447682,-0.7,0.516541864265212,-35,0.659229208924949,156694.604966196,147414.909657962,129865.013808818,112034.70168169,-167.254225215553,-0.859752634176619,
0,1183033.76636788,38893.9456821224,1519.06306743976,4.78133657608516,-224.086160631857,29.4339933072031,-79.3859464144634,87.1565494597147,-14096.5914347295,-155752.439921617,193484.272336792,-2530.08076115994,273.844198296074,-1.00074775578869,-0.7,0.51637160673347,-35,0.659229208924949,156546.567077745,147156.268721453,129631.680350639,111834.379978263,-167.171836397497,-0.840639446455143,
0,1183033.96636788,38844.5783514297,1518.42087677921,4.78045440645492,-224.721679399629,29.4325390853254,-79.3885376950957,87.1200849013247,-14076.5287796451,-155424.601391515,193155.794375127,-2517.26205643663,273.844906867841,-0.964991769166119,-0.7,0.516202063760136,-35,0.659229208924949,156397.744437296,146897.754266277,129398.460997856,111634.15623673,-167.089024910504,-0.821517812467553,
0,1183034.20636788,38795.0719846915,1517.77380052005,4.77955914514385,-225.349112079797,29.4307931452602,-79.3916443749743,87.0834178389773,-14056.2748875835,-155096.935594773,192827.478092563,-2504.28632618401,273.845545176719,-0.928963015696155,-0.7,0.5160351694956,-35,0.659229208924949,156248.068669093,146639.367053686,129165.356437236,111434.031046693,-167.005758378583,-0.802404518448596,
0,1183034.42636788,38745.4282348342,1517.12238499335,4.77865310838273,-225.968298838807,29.4291918609173,-79.3944894125317,87.0465640428328,-14035.8289842437,-154769.44347174,192499.324335189,-2491.15512918694,273.846112479815,-0.892676522647335,-0.7,0.515880812506478,-35,0.659229208924949,156097.626912574,146381.107749556,128932.367269501,111234.004923886,-166.922102105902,-0.783303923892105,
0,1183034.62636788,38695.6494732043,1516.46373450538,4.77772982006738,-226.576772508457,29.4277354456842,-79.3970735153781,87.0094620660174,-14015.1898365543,-154442.126396152,192171.334291784,-2477.87070452045,273.846607852915,-0.856069918932548,-0.7,0.515730542413319,-35,0.659229208924949,155945.974623425,146122.977289466,128699.494338683,111034.078592928,-166.83777290161,-0.764249760133735,
0,1183034.86636788,38645.7382401889,1515.79881584004,4.77678721174828,-227.175862973275,29.4259868639951,-79.4001715272724,86.972140616909,-13994.3562335993,-154114.985750775,191843.509229744,-2464.43545155307,273.847030371343,-0.819170988252154,-0.7,0.51558613407587,-35,0.659229208924949,155793.265234297,145864.976670865,128466.738544635,110834.252826362,-166.752858627535,-0.745225284292298,
0,1183035.08636788,38595.6963739051,1515.12954447333,4.77574259016667,-227.768311658827,29.4243831501254,-79.4030085700921,86.9346784471031,-13973.3274142256,-153788.022607239,191515.850154633,-2450.85109651595,273.847379273508,-0.782057720610979,-0.7,0.515430422383957,-35,0.659229208924949,155639.797800035,145607.10668514,128234.100601306,110634.528237128,-166.667529767572,-0.72619368640693,
0,1183035.28636788,38545.524933652,1514.45762618138,4.77486341826534,-228.357562331456,29.4229245266594,-79.4055853672546,86.8971321852688,-13952.1029053843,-153461.237986804,191188.358010304,-2437.1185936892,273.847653898564,-0.744786083833048,-0.7,0.515315394386666,-35,0.659229208924949,155485.837697278,145349.368075107,128001.581178832,110434.905400552,-166.5819207574,-0.70710674224294,
0,1183035.52636788,38495.2244495647,1513.783283397,4.77389245052042,-228.945249773867,29.4211733004269,-79.4086745875865,86.8595580384663,-13930.6827990193,-153134.632670264,190861.033525079,-2423.2383921696,273.847853792377,-0.707411830843142,-0.698518535396091,0.516674140762503,-35,0.659229208924949,155331.420335667,145091.761413964,127769.180794323,110235.384760583,-166.496029189153,-0.687940579045375,
0,1183035.72636788,38444.7949661016,1513.10749322949,4.77291525291427,-229.533742752097,29.4197132176612,-79.4112464857509,86.8220082402702,-13909.0670836484,-152808.206857448,190533.876827578,-2409.21052210467,273.847978475244,-0.669986715513886,-0.694850658080077,0.52022651924863,-35,0.659229208924949,155176.697022122,144834.286802934,127536.899539097,110035.966395621,-166.409924737951,-0.668661273570842,
0,1183035.96636788,38394.2359426869,1512.4322256148,4.7719393005012,-230.125648601903,29.417960255114,-79.4143298276103,86.7845519208172,-13887.2565834096,-152481.961052082,190206.888402602,-2395.0343889764,273.84802776124,-0.63257968205707,-0.689246606673293,0.525706532428521,-35,0.659229208924949,155021.971329263,144576.944623558,127304.737757364,109836.650601177,-166.323784294286,-0.64923254828018,
0,1183036.18636788,38343.5463114968,1511.75776042818,4.77096797267177,-230.722247293408,29.4163525552848,-79.4171534098373,86.7472349800322,-13865.2522736609,-152155.895387139,189880.068356714,-2380.70891310408,273.84800152946,-0.59523650949204,-0.681923485326821,0.532901010359509,-35,0.659229208924949,154867.285225941,144319.734959704,127072.695524783,109637.437442206,-166.23761678874,-0.629634920517635,
0,1183036.38636788,38292.724825778,1511.08377180977,4.77000059427066,-231.323390349948,29.4148903361894,-79.4197179760327,86.7100411557223,-13843.0551271817,-151830.010003574,189553.416781529,-2366.2328375408,273.847899657711,-0.55794081343285,-0.673071830951848,0.541629229140187,-35,0.659229208924949,154712.58708877,144062.657883473,126840.772906402,109438.326974552,-166.151387301805,-0.609869231738159,
0,1183036.62636788,38241.7705776803,1510.40988959359,4.769036336377,-231.92838773907,29.4131348379569,-79.4227925270496,86.6729250107988,-13820.666203597,-151504.305081766,189226.933811743,-2351.60523944904,273.847722054179,-0.520647064978206,-0.662859894370335,0.551723442199822,-35,0.659229208924949,154557.818898971,143805.713500871,126608.969997854,109239.319280319,-166.065065303639,-0.589944605587509,
0,1183036.84636788,38190.6825565081,1509.7359518738,4.76798644541894,-232.53657426934,29.4115248373085,-79.4256080642884,86.6359045818689,-13798.0861650209,-151178.781018913,188900.6197935,-2336.8250696191,273.847468475331,-0.483373057199969,-0.650397862024948,0.564086509669963,-35,0.659229208924949,154402.954698433,143548.902084315,126377.287044902,109040.414570499,-165.978643417393,-0.569870056831999,
0,1183037.04636788,38139.4602113552,1509.06084708019,4.76711147066105,-233.145669086975,29.4100605459532,-79.4281653158858,86.5989157226437,-13775.315698504,-150853.437956655,188574.474804299,-2321.89176852161,273.847138690748,-0.446054413391863,-0.639149509642841,0.575274260759355,-35,0.659229208924949,154247.82289741,143292.223694799,126145.724102569,108841.612892332,-165.892035562798,-0.549677616890307,
0,1183037.28636788,38088.1035605501,1508.38396359886,4.76614685645963,-233.753360411033,29.4083025784275,-79.4312310868906,86.5618848960287,-13752.3551065039,-150528.276729902,188248.499595397,-2306.80527089535,273.846732309326,-0.408617205354957,-0.625667219764391,0.588697309777666,-35,0.659229208924949,154092.329681315,143035.678923567,125914.281704249,108642.914703745,-165.805212966111,-0.529400948220882,
0,1183037.48636788,38036.6129840547,1507.70433888159,4.76517724259251,-234.356543122574,29.4068369245071,-79.4337834462576,86.5247582038098,-13729.2041661611,-150203.297463012,187922.694184875,-2291.56595469036,273.846248759431,-0.371006963240987,-0.611345477815444,0.602941188845022,-35,0.659229208924949,153936.327813045,142779.267784848,125682.959862778,108444.320015762,-165.718121698343,-0.509085349019594,
0,1183037.72636788,37984.9899145914,1507.02004252263,4.76419807938959,-234.95077918951,29.4050773209367,-79.4368433265224,86.4873970222645,-13705.8624573336,-149878.501139137,187597.059430887,-2276.17515714509,273.845687369448,-0.333084391712234,-0.596290531938282,0.617900061920165,-35,0.659229208924949,153779.52264282,142522.990954016,125451.759187447,108245.829351469,-165.630622854574,-0.488795179075395,
0,1183037.94636788,37933.2367472164,1506.32934372418,4.76320338898306,-235.531193829122,29.4034635586049,-79.439645366385,86.4497018516467,-13682.3287484547,-149553.888857352,187271.596266739,-2260.63516947013,273.845047157413,-0.294749009059899,-0.580604410730728,0.633474925381176,-35,0.659229208924949,153621.651687614,142266.849165589,125220.680340901,108047.443279762,-165.542608587569,-0.468602338586857,
0,1183038.14636788,37881.3570792601,1505.62964191933,4.76218568915159,-236.091979785333,29.401995836285,-79.4421902842199,86.4115114957855,-13658.6009150733,-149229.462241802,186946.306090535,-2244.94943343336,273.844326785922,-0.255838281707995,-0.56438708059243,0.649595786826788,-35,0.659229208924949,153462.320627675,142010.843519886,124989.724315796,107849.162652857,-165.45389047875,-0.448592069442323,
0,1183038.38636788,37829.3558747228,1504.91886753107,4.76113819208713,-236.627708986513,29.4002337114469,-79.4452411476012,86.3726703407581,-13634.6761039107,-148905.223080046,186621.19042087,-2229.1227440665,273.843524628458,-0.216194969215977,-0.54773622001435,0.666169155779987,-35,0.659229208924949,153301.218758129,141754.975212049,124758.892190334,107650.988396412,-165.364334269139,-0.428845714002858,
0,1183038.60636788,37777.2391780699,1504.19520363032,4.75995430950752,-237.133083892752,29.3986175873725,-79.4480348177474,86.3330715168759,-13610.5506866684,-148581.173583945,186296.251150717,-2213.16093520997,273.842638742885,-0.175710259761019,-0.529202959372286,0.68462185995086,-35,0.659229208924949,153138.075840361,141499.245731864,124528.185308525,107452.92166429,-165.273832759466,-0.409443777144947,
0,1183038.80636788,37725.0143701164,1503.45584718115,4.7589269027906,-237.602557540641,29.3971476619653,-79.4505720225923,86.2925433373569,-13586.2202782899,-148257.316135157,185971.490285571,-2197.07116453426,273.841666881236,-0.134210218592429,-0.513709352467904,0.700050555494079,-35,0.659229208924949,152972.472374638,141243.656657669,124297.605094272,107254.963678941,-165.18217287079,-0.390469762507689,
0,1183039.04636788,37672.6899957601,1502.69886223394,4.75774732970378,-238.031166395013,29.3953828127037,-79.4536134688328,86.2509542420627,-13561.6795052441,-147933.653902837,185646.910544603,-2180.86167438436,273.840606383873,-0.091560625936026,-0.496300844091202,0.717388888969061,-35,0.659229208924949,152804.123803888,140988.210129469,124067.153478185,107057.116097834,-165.089229516133,-0.372000579843242,
0,1183039.24636788,37620.2756667892,1501.92276886082,4.75651047404839,-238.414740511398,29.3939112931844,-79.4561452912396,86.2082316586758,-13536.922676925,-147610.190331008,185322.514887439,-2164.54174724086,273.839454440365,-0.0476860990412007,-0.47883221415756,0.734798433304787,-35,0.659229208924949,152632.817165592,140732.908476511,123836.832561598,106859.38072501,-164.994915289611,-0.354102669855671,
0,1183039.48636788,37567.7816770272,1501.12571310903,4.75521044770376,-238.749641608799,29.3921444561391,-79.4591801403733,86.1642367968493,-13511.9433230887,-147286.928162852,184998.3055036,-2148.12143330683,273.838207939584,-0.00244473643286369,-0.461388194735755,0.752186532697403,-35,0.659229208924949,152458.283500997,140477.753421963,123606.643899072,106661.75889509,-164.89909134312,-0.336834374456774,
0,1183039.70636788,37515.2192224981,1500.30770145018,4.7538438739768,-239.03305474222,29.3905238433103,-79.4619588180434,86.1189238655201,-13486.7346222349,-146963.871496605,184674.286152464,-2131.61151031277,273.836863575501,0.044212558979055,-0.444049195587594,0.769481526822073,-35,0.659229208924949,152280.540107497,140222.747924484,123376.590159766,106464.252899606,-164.801813758971,-0.320245241263972,
0,1183039.90636788,37462.5999715887,1499.46594745432,4.75240820544014,-239.25978096212,29.3890496843545,-79.4644821081648,86.0721392092476,-13461.2893128247,-146641.024029638,184350.459980765,-2115.02329651938,273.835417856811,0.0924429339413848,-0.426895709671773,0.786617523178501,-35,0.659229208924949,152099.17784306,139967.894460574,123146.67357786,106266.864656646,-164.702866558603,-0.304416357278555,
0,1183040.14636788,37409.9370793058,1498.59658356466,4.7508907525655,-239.424100334567,29.387279541035,-79.4675064762978,86.023717548189,-13435.5992924312,-146318.390142152,184026.83104876,-2098.36949516221,273.833866925187,0.142415526624134,-0.410009156736213,0.803501289969506,-35,0.659229208924949,151913.624956725,139713.196225684,122916.897036136,106069.596641143,-164.601921215992,-0.289435759710632,
0,1183040.36636788,37357.2451732969,1497.69413238732,4.74912320819306,-239.51929996407,29.3856557561786,-79.4702752731367,85.9735311621117,-13409.6554887297,-145995.97544588,183703.40464427,-2081.66414553121,273.832206487255,0.194262350633579,-0.391970130121231,0.821554736020551,-35,0.659229208924949,151723.066896033,139458.657381365,122687.264288948,105872.452076286,-164.498485400372,-0.275404614893745,
0,1183040.56636788,37304.5401542131,1496.75695132417,4.74755112808171,-239.543517480641,29.3841785880663,-79.4727893316638,85.9214997430306,-13383.4481506089,-145673.785875987,183380.186392545,-2064.92252237478,273.830431943908,0.248068313061694,-0.377495198855153,0.836020339346482,-35,0.659229208924949,151527.277991256,139204.282354729,122457.779330223,105675.434390947,-164.392411087525,-0.262358381137828,
0,1183040.80636788,37251.8375816578,1495.78683620349,4.74571696146827,-239.499912136184,29.3824046792289,-79.4758022810045,85.8677060420082,-13356.9676890866,-145351.827705179,183057.18232314,-2048.15951440829,273.828538709037,0.303755248954772,-0.361865032985789,0.851603786528089,-35,0.659229208924949,151326.557672997,138950.07589108,122228.446440946,105478.547260441,-164.283846321704,-0.250262493252889,
0,1183041.00636788,37199.1522864979,1494.78498397423,4.74377856587945,-239.392287325351,29.3809252954205,-79.478309723755,85.8122777148573,-13330.2053720083,-145030.106999774,182734.398370934,-2031.38929214497,273.826522491824,0.361199793319159,-0.346780171528513,0.866636226150449,-35,0.659229208924949,151121.112991994,138696.042661205,121999.26983488,105281.794302374,-164.172858982675,-0.239071215384244,
0,1183041.24636788,37146.4980205158,1493.75272615343,4.741738228407,-239.226114160453,29.3791486415585,-79.4813145312613,85.7553236942283,-13303.1525454356,-144708.629224208,182411.839930706,-2014.62500710833,273.824379012902,0.42029729286979,-0.332275999009226,0.881113827833977,-35,0.659229208924949,150911.170244293,138442.186910837,121770.253342318,105085.178805133,-164.059501116701,-0.228713279111967,
0,1183041.46636788,37093.8869062122,1492.69544179198,4.73960771034899,-239.008781148283,29.3775186744899,-79.4840649086873,85.6970616338967,-13275.8024004593,-144387.399350802,182089.512059434,-1997.87821912638,273.822104679937,0.480833686166818,-0.318371953912176,0.895021766898677,-35,0.659229208924949,150697.569912949,138188.512619851,121541.400553715,104888.703851199,-163.944245692925,-0.219094264963714,
