step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,entry_phase,
102,202,98.1537659658166,7833.54797631174,-116.46831801536,7515.65927622994,-12.478650682966,66.0934534409431,-6.18352268287651,38,-24.957301365932,0,-87.7496225013617,0.5480326741748,0.17972965679254,1.51474166610924,2,
103,204,97.9209826785596,7833.46344387858,-116.313359199762,7500.41317417112,-12.4988791119938,66.2000597137428,-6.41146024987461,38,-24.9977582239876,0,-87.7663326127565,0.552900770610421,0.185893155003188,1.5184599115273,2,
104,206,97.6885182891721,7833.36590137209,-116.149351797488,7485.16835276914,-12.5192069844995,66.3063530055592,-6.6412645239588,38,-25.038413968999,0,-87.7804018495335,0.557711841079239,0.192304184459293,1.52219026355284,2,
105,208,97.4563912686072,7833.25481286484,-115.975919198996,7469.92504669386,-12.5396249663816,66.4123296057613,-6.87295560559789,38,-25.0792499327632,0,-87.7917845747765,0.562454818131726,0.198976318809231,1.52593241328441,2,
106,210,97.2246208562795,7833.12961980505,-115.792670035599,7454.68321742027,-12.5601374137138,66.5179859802687,-7.10655244012241,38,-25.1202748274276,0,-87.8004553360205,0.567124393788234,0.205920437619317,1.52968610219806,2,
107,212,96.99322708649,7832.98973999668,-115.599200499073,7439.44285948287,-12.5807472001893,66.6233162655687,-7.34207458954836,38,-25.1614944003786,0,-87.8063786760233,0.571713687903033,0.213147244078834,1.53345104524128,2,
108,214,96.7622308140546,7832.83457025628,-115.395094124999,7424.20409501781,-12.6014567318434,66.7283162899643,-7.57954238819229,38,-25.2029134636867,0,-87.809530792919,0.576219798764114,0.220666151821625,1.53722690788897,2,
109,216,96.5316537412684,7832.6634891281,-115.17992033734,7408.96691059663,-12.6222610388208,66.8329782954096,-7.81897641598096,38,-25.2445220776417,0,-87.8098911284245,0.580641619266826,0.228485713338253,1.54101337453688,2,
110,218,96.3015184398554,7832.47585882905,-114.953239653524,7393.73151003486,-12.6431574867463,66.9373040429041,-8.06039563983779,38,-25.2863149734926,0,-87.8074485345165,0.584981529108376,0.236612283159924,1.54481005928594,2,
111,220,96.0718483756781,7832.27102786631,-114.714598428961,7378.49755893843,-12.6641456673154,67.0412815826947,-8.3038213390202,38,-25.3282913346308,0,-87.8021982426886,0.589244387310068,0.245050516101164,1.54861670251581,2,
112,222,95.842667928109,7832.04834043567,-114.463536395124,7363.26549782906,-12.6852144801332,67.144912536512,-8.54927314839165,38,-25.3704289602664,0,-87.7941641883526,0.593443384389759,0.253801764331927,1.55243283725181,2,
113,224,95.6140024087718,7831.80713818938,-114.199582189864,7348.03498164672,-12.7063978389851,67.2481851401804,-8.79677184878472,38,-25.4127956779701,0,-87.7833836151887,0.597595515020122,0.26286318398921,1.5562581952752,2,
114,226,95.3858780774996,7831.54678018271,-113.92225791113,7332.806451776,-12.7276582772964,67.3510985150119,-9.04633776270163,38,-25.4553165545928,0,-87.7700007840214,0.601746175023762,0.27221895241996,1.5600923101149,2,
115,228,95.1583221593481,7831.2666487031,-113.631078367906,7317.57969470454,-12.7490104247445,67.4536445157334,-9.29799169782257,38,-25.498020849489,0,-87.7540441784042,0.605908335607167,0.281864541808928,1.56393489880261,2,
116,230,94.9313628498083,7830.96614274098,-113.325556736604,7302.35492371577,-12.770451448192,67.5558224268764,-9.55175450343125,38,-25.540902896384,0,-87.7354899702161,0.610079872916361,0.291802210904809,1.5677855732801,2,
117,232,94.7050293417647,7830.6446067844,-113.005184236427,7287.13190030562,-12.7919733165638,67.6576202378669,-9.80764691411628,38,-25.5839466331276,0,-87.7143048383139,0.614257842210809,0.302029915053505,1.57164402678233,2,
118,234,94.4793518275004,7830.30143950092,-112.669469725965,7271.91106812293,-12.8135852240214,67.7590367220147,-10.0656894557425,38,-25.6271704480427,0,-87.6904703631558,0.618440877762152,0.31254721530873,1.5755098020269,2,
119,236,94.2543614960359,7829.9360138198,-112.317903073283,7256.69222930032,-12.8352796889127,67.8600634626787,-10.3259034317097,38,-25.6705593778255,0,-87.6639742903822,0.622629834351354,0.323367336479241,1.57938259369622,2,
120,238,94.0300905802464,7829.54767343718,-111.949951968176,7241.47558512081,-12.8570596134162,67.9606998164972,-10.5883093986284,38,-25.7141192268325,0,-87.6348237004653,0.626831542354842,0.334495619829938,1.58326196616745,2,
121,240,93.8065724037997,7829.13573903844,-111.565057198427,7226.26090443759,-12.8789190714243,68.0609364590231,-10.8529285663855,38,-25.7578381428487,0,-87.6029923384438,0.631044299056822,0.345948029900713,1.58714758317076,2,
122,242,93.5838414261099,7828.69951419467,-111.16264264323,7211.04844059582,-12.9008562605972,68.1607672270398,-11.1197819238406,38,-25.8017125211944,0,-87.5684630083016,0.635269138057362,0.35773149950287,1.59103896134681,2,
123,244,93.3619332817281,7828.2382819651,-110.742110382608,7195.838264915,-12.9228766592956,68.2601863353685,-11.3888906950912,38,-25.8457533185912,0,-87.5312205593019,0.639507891874638,0.369854147874913,1.59493564955445,2,
124,246,93.1408848166335,7827.75130950041,-110.302846568617,7180.63041541039,-12.9449712350704,68.3591854411451,-11.6602756056388,38,-25.8899424701408,0,-87.4912440061573,0.643760970602379,0.382321238857014,1.59883719173419,2,
125,248,92.9207341197999,7827.23784836618,-109.844223321668,7165.42508908154,-12.9671399694331,68.4577626877025,-11.9339580470948,38,-25.9342799388662,0,-87.4484304525989,0.64800812930714,0.395147400569026,1.60274307326031,2,
126,250,92.7015205398705,7826.69710222689,-109.365610196684,7150.22208848397,-12.9893785221996,68.5559112324373,-12.2099587157552,38,-25.9787570443992,0,-87.4026195984151,0.652216767985403,0.40835105724541,1.6066528541834,2,
127,252,92.483284698748,7826.12828735141,-108.866360351049,7135.02152128294,-13.0116913040057,68.6536216615054,-12.4882988981964,38,-26.0233826080114,0,-87.3539879230826,0.656438631054829,0.42191372769428,1.61056601446028,2,
128,254,92.2660685297595,7825.53063129356,-108.345812918825,7119.8236103592,-13.0340770708256,68.7508922799769,-12.7689997480401,38,-26.0681541416512,0,-87.302507520821,0.660672300314206,0.435835701080651,1.61448200525738,2,
