step,time,alt,vel,surfv,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,hdot_ref,entry_phase,
107,212,87.477328448873,7195.37749999239,6914.27986788378,-316.76249892715,3639.43050491585,-6.00751498133157,16.97717083128,-17.4178427493169,40,0,0,0,0.693794645792745,1.92178402565031,0,0,1,
108,214,86.8418461317001,7194.99849343798,6913.913485039,-318.698592995814,3625.88874250906,-6.02952043792051,17.0747495535345,-17.3402999037905,40,0,0,0,0.706490750493013,2.1052739537392,0,0,1,
109,216,86.2026199452281,7194.50774690471,6913.43510472161,-320.503888466683,3612.34718679991,-6.05175992490111,17.1722943500036,-17.262664197291,40,0,0,-47.076495781684,0.71936648731453,2.30694960765603,10.1457078417155,-23.0845573584157,2,
110,218,85.5599264230793,7193.89334672556,6912.83275848796,-322.163224597975,3598.80599353317,-6.07423913600506,17.2698031722211,-17.1849363021442,40,0,0,-48.3124463493389,0.732265915109057,2.52853035873286,10.2102704235121,-23.2332017595351,2,
111,220,84.9140737328632,7193.14224921665,6912.09334279544,-323.660130108878,3585.26541245754,-6.09695624267277,17.3672729053161,-17.1071163434386,40,0,0,-49.4463283052104,0.744978862901103,2.7719349604533,10.2726658739996,-23.3773334715525,2,
112,222,84.2654042465556,7192.24011618156,6911.20245432555,-324.976874982189,3571.72576540804,-6.11991604246013,17.4647038275854,-17.0292055980755,40,0,0,-50.4846215897757,0.757239349615235,3.03944347047064,10.3355532236829,-23.5230503483821,2,
113,224,83.6142974119205,7191.17059125291,6910.1436644275,-326.093907669084,3558.18711277333,-6.14315011384437,17.5620914229195,-16.9512048297553,40,0,0,-51.4210293451137,0.768793152751924,3.33547288813986,10.3988781187422,-23.6702827098562,2,
114,226,82.9611744958525,7189.91415632914,6908.89737255432,-326.98890465917,3544.6499448813,-6.16664936837802,17.6594351325655,-16.8731164851962,40,0,0,-52.2459234225302,0.779311211579838,3.66557710114183,10.4625694222231,-23.8189322394571,2,
115,228,82.3065042191083,7188.44763608005,6907.4403099295,-327.636754860559,3531.11446542945,-6.19040947788347,17.756730110528,-16.7949408408973,40,0,0,-52.9458601062414,0.788377523791897,4.03607229437867,10.5265401672948,-23.9688755220633,2,
116,230,81.6508081932785,7186.74372875981,6905.74507025468,-328.009707401909,3517.58116962291,-6.2144407786417,17.8539730728908,-16.7166793169935,40,0,0,-53.5069925928628,0.795556851926785,4.45393392924586,10.5906818738281,-24.1199522967823,2,
