step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,entry_phase,
57,112,107.821289789186,7845.557627709,-125.943559281039,8712.55629108185,11.4765763806302,-23.8481268956123,-141.000139447202,40,0,0,0,0.366375804791451,0.0482264194938316,0,1,
58,114,107.569455309298,7845.76444260499,-125.890514517822,8697.99928631798,11.4861404082651,-23.7445438703236,-140.907603444247,40,0,0,0,0.36985493123774,0.0499075372546385,0,1,
59,116,107.317729328952,7845.96772327093,-125.835044865022,8683.442212908,11.4957711640071,-23.6408858472082,-140.815220901572,40,0,0,0,0.373380766525214,0.0516497231572383,0,1,
60,118,107.066116780841,7846.16733964219,-125.777066557174,8668.88455782682,11.5054907247356,-23.5371576276779,-140.722984966757,40,0,0,0,0.376952812281749,0.0534550996056598,0,1,
61,120,106.814622768812,7846.36315861783,-125.716492764318,8654.3261592274,11.515287015707,-23.4333579556599,-140.630908487989,40,0,0,0,0.380571314424658,0.0553255239218679,0,1,
62,122,106.563252573872,7846.5550413151,-125.653232557887,8639.76799481621,11.5251564178676,-23.329488734233,-140.538980965466,40,0,0,0,0.384235872706349,0.0572629646965385,0,1,
63,124,106.312011663409,7846.74284575129,-125.587190661074,8625.20941152949,11.5350927339813,-23.2255481022705,-140.44720260958,40,0,0,0,0.387945035083246,0.0592692021279666,0,1,
64,126,106.060905698175,7846.92642609334,-125.518268880567,8610.65034223118,11.5451228137484,-23.1215370412164,-140.355577647105,40,0,0,0,0.391698579417116,0.0613459538677546,0,1,
65,128,105.809940539797,7847.10563288486,-125.446364851508,8596.09123754858,11.5552347876454,-23.0174582174893,-140.264099160156,40,0,0,0,0.39549541083378,0.0634951127161173,0,1,
66,130,105.559122258243,7847.28031237385,-125.371372373716,8581.53178143295,11.5654222857282,-22.9133100585253,-140.172768869227,40,0,0,0,0.399334636032436,0.0657180313798379,0,1,
67,132,105.308457139848,7847.45030802978,-125.293181365559,8566.97204673476,11.5756825838984,-22.8090937001962,-140.081582373829,40,0,0,0,0.403214697383583,0.0680166508689058,0,1,
68,134,105.057951694227,7847.61545958345,-125.211678564926,8552.41180964018,11.5860242830149,-22.7048085123154,-139.990545484343,40,0,0,0,0.407134250274363,0.0703926470250553,0,1,
69,136,104.807612661541,7847.77560369298,-125.12674706449,8537.85153408945,11.5964521946043,-22.6004573225066,-139.899652288488,40,0,0,0,0.411090080025142,0.0728461648538908,0,1,
70,138,104.557447017213,7847.93057809811,-125.038268277219,8523.29099486313,11.6069575061134,-22.4960383285387,-139.808903487388,40,0,0,0,0.415078713084689,0.0753777515303236,0,1,
71,140,104.307461976704,7848.080215517,-124.946119660636,8508.73016736452,11.6175392071075,-22.3915519322399,-139.718300332069,40,0,0,0,0.419104629015861,0.0779926181277871,0,1,
72,142,104.057665014305,7848.22432995829,-124.850165150739,8494.16922559504,11.6281942335252,-22.287001394951,-139.627838937399,40,0,0,0,0.423170488103289,0.0806974248800855,0,1,
