step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,hdot_ref,entry_phase,
124,246,81.2984488797225,7853.21163748967,-70.741651572399,6392.53520639062,19.7933889786957,-0.175616539919062,-132.667872052421,38,39.5867779573915,0,90.76397204078,0.865382086585861,6.65372977740712,5.35850700596057,-10.0791013699851,2,
125,248,81.1604185049422,7849.42883275278,-67.2780139161803,6378.48303888118,19.8069140566968,-0.0657072053829353,-132.590426587512,38,39.6138281133936,0,90.382243986915,0.86660788891534,6.78960822092251,5.36796777183199,-10.1186531633209,2,
126,250,81.0293682440948,7845.5594169829,-63.7620493840097,6364.43828933867,19.8201470348075,0.0441175316075828,-132.512978122622,38,39.640294069615,0,89.9944011189098,0.867764810276131,6.92055449481528,5.3773820901482,-10.1585493915633,2,
127,252,80.9053994726911,7841.6062963933,-60.1970814581982,6350.4012593475,19.8331055578941,0.153855386052129,-132.435528285194,38,39.6662111157883,0,89.6006909279819,0.868851121966968,7.04608658678523,5.38675484264166,-10.19877465167,2,
128,254,80.7886066540107,7837.57266619605,-56.5866954116493,6336.37228970696,19.8457945942353,0.263504104306605,-132.358069226334,38,39.6915891884706,0,89.2013820620424,0.869867934924637,7.16571810879921,5.39609123765366,-10.2393127186497,2,
129,256,80.6790768473586,7833.46199804104,-52.9347086090625,6322.35085249656,19.8582245775632,0.373061600679108,-132.280609192793,38,39.7164491551265,0,88.796763343612,0.870814331240355,7.27902287930955,5.40539773626171,-10.2801484575095,2,
130,258,80.5768892554538,7829.27803578275,-49.2451585227655,6308.33788004939,19.8704253004488,0.48252567926545,-132.203142254119,38,39.7408506008975,10.6363561671113,88.3871433999773,0.871690477907881,7.38556190958342,5.41467958847613,-10.3212632519944,2,
131,260,80.4821147627681,7825.02474935356,-45.5223224525944,6294.33301503349,19.8824032458198,0.591894444601053,-132.125670055707,38,39.7648064916397,21.9828721805192,87.9728776741069,0.87250949936333,7.48473424797879,5.42394364509303,-10.3626406985981,2,
132,262,80.394815525787,7820.7063808316,-41.7706474915915,6280.3365734304,19.8941788968187,0.70116608482104,-132.04819422719,38,39.7883577936374,29.2983290944959,87.5542223542187,0.873232941830093,7.57676720258252,5.43319634446635,-10.4042625740843,2,
133,264,80.3150446817754,7816.32722667296,-37.9947053234453,6266.34886434027,19.9057701063613,0.8103387129743,-131.970711695815,38,39.8115402127226,35.2170503439889,87.1316103857876,0.873898935321538,7.66071380729637,5.44244413024076,-10.4461109106329,2,
134,266,80.242845894251,7811.89221910574,-34.1993892261225,6252.36977067723,19.9172043112444,0.919410544791887,-131.893218965662,38,40.3698277009887,40.3698277009887,86.705416810444,0.874495456334809,7.73647939117358,5.45169463296754,-10.4881671828232,2,
135,268,80.1782214730335,7807.40791577821,-30.4212108212416,6238.39912931825,19.92818010325,1.02837995518969,-131.81572001285,38,44.9886982027363,44.9886982027363,86.2761935491006,0.875021503829513,7.80383881373756,5.46095517223367,-10.5304141078638,2,
136,270,80.120875520546,7802.89307257986,-26.9221493269549,6224.43745124916,19.9363182117491,1.13724361091884,-131.738210339168,38,48.8955263644857,48.8955263644857,85.8457023024676,0.875481790558633,7.86291634940066,5.47023294874384,-10.5728319234348,2,
